============================================================
Attn-PB Training -- ExactCover
Device: cuda | Epochs: 200 | LR: 0.001
============================================================

### Label Generation
> python3 clean_and_split.py --data_dir ./data/ExactCover --ratio 0.8
> python3 generate_pbmc_labels.py --data_dir ./data/ExactCover_pbmc --max_vars 500 --timeout 300 --workers 4

### Training Command
> python train_pb.py --dataset exactcover --epochs 200 --lr 0.001

[PB ExactCover] Train:431 Test:108
Model params: 108,164

Pre-building graphs...
Epoch 192 | Train: 0.2245 | Test: 0.2236  
Epoch 193 | Train: 0.2254 | Test: 0.2230  
Epoch 194 | Train: 0.2287 | Test: 0.2216 *
Epoch 195 | Train: 0.2305 | Test: 0.2207 *
Epoch 196 | Train: 0.2164 | Test: 0.2224  
Epoch 197 | Train: 0.2280 | Test: 0.2209  
Epoch 198 | Train: 0.2194 | Test: 0.2202 *
Epoch 199 | Train: 0.2258 | Test: 0.2200 *
Epoch 200 | Train: 0.2196 | Test: 0.2197 *
============================================================
Best  Test RMSE:  0.2200  (Epoch 188)
Final Train RMSE: 0.2196
============================================================
